text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @censia_salud: Si est?≠s embarazada, es muy importante vacunarte contra la #influenza en esta temporada de fr??o.
Marzo es el ?ßltimo mes eÉ??",FALSE,0,NA,06-03-19 21:01,FALSE,NA,1.1034E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",03Jurisdiccion,16,TRUE,FALSE,NA,NA
"Si est?≠s embarazada, es muy importante vacunarte contra la #influenza en esta temporada de fr??o.
Marzo es el ?ßltimoÉ?? https://t.co/JBCA0Xenly",FALSE,10,NA,06-03-19 21:00,TRUE,NA,1.1034E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",censia_salud,16,FALSE,FALSE,NA,NA
XOFLUZA goes for its 2nd #influenza indication in as many years. https://t.co/tQKlXXQTbL,FALSE,0,NA,06-03-19 20:55,FALSE,NA,1.1034E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MDMagazine,0,FALSE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 20:33,FALSE,NA,1.10339E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",32Lar23,7,TRUE,FALSE,NA,NA
"RT @georgetown_ghss: Our next #globalhealth security seminar is on Fri, March 15 and will feat. Ellie Graeden discussing data visualizationÉ??",FALSE,0,NA,06-03-19 20:25,FALSE,NA,1.10339E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GlobalSurg,3,TRUE,FALSE,NA,NA
"RT @LolitaOsorio_: ?≠Juntos prevenimos la #influenza!

Presentas alg?ßn s??ntoma, no te automediques y acude a tu unidad de salud.

#CuidaTuSaÉ??",FALSE,0,NA,06-03-19 20:20,FALSE,NA,1.10339E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",albertori06,2,TRUE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 20:00,FALSE,NA,1.10338E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ViraBurnayeva,7,TRUE,FALSE,NA,NA
"Insiste @Salud_Hidalgo en vacunarse contra la #influenza.
https://t.co/A64cvmwEMK",FALSE,0,NA,06-03-19 20:00,FALSE,NA,1.10338E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",SintesisHgo,0,FALSE,FALSE,NA,NA
RT @Inveni_AI: The #Influenza virus kills tens of thousands of people per year in the US alone. Researchers are using #AI to better understÉ??,FALSE,0,NA,06-03-19 19:39,FALSE,NA,1.10338E+18,NA,"<a href=""https://www.dmeintelligence.biz/"" rel=""nofollow"">DME Intelligence_Jun</a>",DME_Jun,2,TRUE,FALSE,NA,NA
The #Influenza virus kills tens of thousands of people per year in the US alone. Researchers are using #AI to betteÉ?? https://t.co/6FSJpYsLWg,FALSE,1,NA,06-03-19 19:33,TRUE,NA,1.10338E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Inveni_AI,2,FALSE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 19:04,FALSE,NA,1.10337E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sarah_Q_Smithy,7,TRUE,FALSE,NA,NA
"La vacuna contra #Influenza protege contra los virus estacionales A(H1N1), A(H3N2) y tipo B. #MedidasPreventivas https://t.co/sj6hwCjM02",FALSE,2,NA,06-03-19 19:03,FALSE,NA,1.10337E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ISSSTE_HGO,1,FALSE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 18:55,FALSE,NA,1.10337E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jeanne18814995,7,TRUE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 18:54,FALSE,NA,1.10337E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SuzanneV99,7,TRUE,FALSE,NA,NA
The #DefenseDept's fear that forcing active duty #military to get #FLU vaccinations every year results in moreÉ?? https://t.co/YAyJHIMnrw,FALSE,1,Potrblog,06-03-19 18:39,TRUE,1.10336E+18,1.10336E+18,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,0,FALSE,FALSE,NA,NA
"?≠Juntos prevenimos la #influenza!

Presentas alg?ßn s??ntoma, no te automediques y acude a tu unidad de salud.É?? https://t.co/M9P8G9hUrK",FALSE,3,NA,06-03-19 17:56,TRUE,NA,1.10335E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",LolitaOsorio_,2,FALSE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 17:56,FALSE,NA,1.10335E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",smkcruze,7,TRUE,FALSE,NA,NA
"RT @ViraBurnayeva: Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of Noninfluenza RÉ??",FALSE,0,NA,06-03-19 17:55,FALSE,NA,1.10335E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FaithBoldness,7,TRUE,FALSE,NA,NA
"Did your doctor tell you the #FluShot INCREASES respiratory issues 4.4 times?

#STUDY:  Increased Risk of NoninflueÉ?? https://t.co/jweYEu8Q9P",FALSE,11,NA,06-03-19 17:47,TRUE,NA,1.10335E+18,NA,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>",ViraBurnayeva,7,FALSE,FALSE,NA,NA
"ICYMI: FDA CLIA-waives BinaxNOW #influenza rapid test 
https://t.co/bao9JJ4S9T @AbbottNews #Flu #FluTest",FALSE,0,NA,06-03-19 17:45,FALSE,NA,1.10335E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",IDinChildren,0,FALSE,FALSE,NA,NA
"RT @georgetown_ghss: Our next #globalhealth security seminar is on Fri, March 15 and will feat. Ellie Graeden discussing data visualizationÉ??",FALSE,0,NA,06-03-19 17:26,FALSE,NA,1.10335E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sms3Steven,3,TRUE,FALSE,NA,NA
?®Cu?≠les son las causas y complicaciones de la #Influenza? ?®cu?≠l es la diferencia respecto a un resfriado com?ßn? ?®quÉ?? https://t.co/xQ4QxkB5RK,FALSE,2,NA,06-03-19 17:02,TRUE,NA,1.10334E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",RadioUNAM,0,FALSE,FALSE,NA,NA
"RT @georgetown_ghss: Our next #globalhealth security seminar is on Fri, March 15 and will feat. Ellie Graeden discussing data visualizationÉ??",FALSE,0,NA,06-03-19 16:59,FALSE,NA,1.10334E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GlobalGtown,3,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 16:56,FALSE,NA,1.10334E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drfonzalex,26,TRUE,FALSE,NA,NA
"Our next #globalhealth security seminar is on Fri, March 15 and will feat. Ellie Graeden discussing data visualizatÉ?? https://t.co/vFHJNz53uj",FALSE,3,NA,06-03-19 16:55,TRUE,NA,1.10334E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",georgetown_ghss,3,FALSE,FALSE,NA,NA
@jean_dipple @jo_peasland @BCHCRKIRBY Could someone please share this with me? Really keen to learn from other peopÉ?? https://t.co/18KFE5DByI,FALSE,0,jean_dipple,06-03-19 16:45,TRUE,1.1033E+18,1.10334E+18,2857770023,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PBolton_Rbch,0,FALSE,FALSE,NA,NA
RT @UofU3i: #WisdomWednesday this week focuses on updated clinical practice guidelines for seasonal #influenza by @IDSAInfo.  Dr. Andrew PaÉ??,FALSE,0,NA,06-03-19 16:36,FALSE,NA,1.10333E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",UofUHealth,1,TRUE,FALSE,NA,NA
#WisdomWednesday this week focuses on updated clinical practice guidelines for seasonal #influenza by @IDSAInfo.  DÉ?? https://t.co/QUV0GeExFd,FALSE,0,NA,06-03-19 16:30,TRUE,NA,1.10333E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",UofU3i,1,FALSE,FALSE,NA,NA
"De griepepidemie in Nederland neemt af in intensiteit, we zitten nog n??t boven de epidemische grens (NIVEL).É?? https://t.co/HL6KeSx6zn",FALSE,0,NA,06-03-19 16:02,TRUE,NA,1.10333E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GertvanderHoek,1,FALSE,FALSE,NA,NA
US military suspects it is seeing reduced #Flu #Vaccine effectiveness because it is a highly vaccinated group and rÉ?? https://t.co/gUh9QPsa0X,FALSE,0,Potrblog,06-03-19 15:44,TRUE,1.10331E+18,1.10332E+18,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,0,FALSE,FALSE,NA,NA
"DonÉ??t be fooled by that new #oseltamivir study, says @Runde_MC. #Tamiflu is still pretty worthless for H1N1.É?? https://t.co/ELZvhZlZ01",FALSE,3,NA,06-03-19 15:39,TRUE,NA,1.10332E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",EMNews,2,FALSE,FALSE,NA,NA
RT @Potrblog: #FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness with the #FÉ??,FALSE,0,NA,06-03-19 15:32,FALSE,NA,1.10332E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Icecinder,1,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 15:07,FALSE,NA,1.10331E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NetClubj1,11,TRUE,FALSE,NA,NA
"This article should be referenced regarding the #influenza research debate and in every #biosafety meeting. 
https://t.co/1fzQMOhI4e",FALSE,0,NA,06-03-19 15:02,FALSE,NA,1.10331E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ldpsci,0,FALSE,FALSE,NA,NA
"How is this yearÉ??s #influenza season going? 
https://t.co/GQXpGgA22q",FALSE,0,NA,06-03-19 15:00,FALSE,NA,1.10331E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",OSUEMEdu,0,FALSE,FALSE,NA,NA
"#VRBPAC meeting says  changes in #H3N2 viruses ""EXTRAORDINARY""
Discussion calls for changing #Quadravalent formulatÉ?? https://t.co/maWbaSwE0F",FALSE,1,Potrblog,06-03-19 14:56,TRUE,1.1033E+18,1.10331E+18,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,0,FALSE,FALSE,NA,NA
The human antibody response to #influenza A virus infection and vaccination by ÉÅ?@florian_krammerÉÅ?  https://t.co/S6WqqFg8QF,FALSE,3,NA,06-03-19 14:08,FALSE,NA,1.1033E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thelonevirologi,1,FALSE,FALSE,NA,NA
#FDA's #Flu #Vaccine committee is discussing if early #influenza #Vaccination is responsible for 0% effectiveness wÉ?? https://t.co/T49mL5fLdb,FALSE,0,Potrblog,06-03-19 14:01,TRUE,1.10329E+18,1.10329E+18,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,1,FALSE,FALSE,NA,NA
"La #Influenza se transmite cuando un enfermo tose, estornuda o habla y alguien respira el aire contaminado #Vac?ßnate https://t.co/8aznaikbU4",FALSE,2,NA,06-03-19 14:00,FALSE,NA,1.10329E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",saludjalisco,0,FALSE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 13:42,FALSE,NA,1.10329E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDrBuchanan,11,TRUE,FALSE,NA,NA
"FDA's #Influenza #Vaccine composition meeting for the US 2019-2020 #FLUshot
is live and can be watched at this linkÉ?? https://t.co/q63Ouk3Yjx",FALSE,1,Potrblog,06-03-19 13:31,TRUE,1.10298E+18,1.10329E+18,292493063,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Potrblog,0,FALSE,FALSE,NA,NA
"RT @aetiology: @SenPatRoberts asks about seniors and #vaccination, especially regarding #influenza.",FALSE,0,NA,06-03-19 13:04,FALSE,NA,1.10328E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheFebrileMuse,1,TRUE,FALSE,NA,NA
RT @EBmedicine: A 2014 meta-analysis noted REDUCED MORTALITY when #influenza is treated within 2 days of the onset of symptoms. #EBMedicineÉ??,FALSE,0,NA,06-03-19 13:02,FALSE,NA,1.10328E+18,NA,"<a href=""https://meta-evidence.co.uk"" rel=""nofollow"">Systematic Review Bot</a>",EvidenceRobot,1,TRUE,FALSE,NA,NA
A 2014 meta-analysis noted REDUCED MORTALITY when #influenza is treated within 2 days of the onset of symptoms.É?? https://t.co/HrVc8ThJCd,FALSE,1,NA,06-03-19 13:00,TRUE,NA,1.10328E+18,NA,"<a href=""https://www.semrush.com/"" rel=""nofollow"">SEMrush Social Media Tool</a>",EBmedicine,1,FALSE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 12:42,FALSE,NA,1.10327E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarioSo81908735,26,TRUE,FALSE,NA,NA
New #influenza preprint: Early Detection of Influenza outbreaks in the United States https://t.co/Qp39zWvLlw,FALSE,0,NA,06-03-19 11:47,FALSE,NA,1.10326E+18,NA,"<a href=""https://twitter.com/outbreaksci"" rel=""nofollow"">preprint-alert</a>",outbreaksci,0,FALSE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 8:19,FALSE,NA,1.10321E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rrrremington,11,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 8:15,FALSE,NA,1.10321E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BruceSmithAUS,11,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 7:40,FALSE,NA,1.1032E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",odibro,11,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 7:04,FALSE,NA,1.10319E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",avilafunes,26,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 6:55,FALSE,NA,1.10319E+18,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i??S</a>",portefeuillefun,11,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 6:34,FALSE,NA,1.10318E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dee_hzz,11,TRUE,FALSE,NA,NA
"RT @genentech: #Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in people atÉ??",FALSE,0,NA,06-03-19 6:10,FALSE,NA,1.10318E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ymckey,11,TRUE,FALSE,NA,NA
"#Breaking: @US_FDA accepted our application for our single-dose, oral medicine for the treatment of #influenza in pÉ?? https://t.co/LSNLvgkza9",FALSE,37,NA,06-03-19 6:02,TRUE,NA,1.10317E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",genentech,11,FALSE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 6:00,FALSE,NA,1.10317E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GeriatriaINNSZ,26,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 5:37,FALSE,NA,1.10317E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PetirrojoMx,26,TRUE,FALSE,NA,NA
"RT @24_morelos: #Nacional La Secretar??a de Salud en #Jalisco inform?? que durante la temporada estacional 2018-2019, se registraron un totalÉ??",FALSE,0,NA,06-03-19 3:22,FALSE,NA,1.10313E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VELASCOGICELA,1,TRUE,FALSE,NA,NA
Sigh... itÉ??s exhausting being ill ???˙ ???? ???? I am ready for some warm weather and sunshine to heal my body!! #noMakeupÉ?? https://t.co/iwmdKQRUW4,FALSE,0,NA,06-03-19 3:10,TRUE,NA,1.10313E+18,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",MyBabiesR2Cute,0,FALSE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 1:59,FALSE,NA,1.10311E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",omarlunamx,26,TRUE,FALSE,NA,NA
"#Medicine and the #media with Amesh Adalja, MD @AmeshAA #vaccines #antibiotics #Lyme #influenza https://t.co/f0d5vgObom",FALSE,1,NA,06-03-19 1:55,FALSE,NA,1.10311E+18,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",bactiman63,0,FALSE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 1:20,FALSE,NA,1.1031E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yoshped,26,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 0:50,FALSE,NA,1.1031E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PasiaMorelos,26,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 0:49,FALSE,NA,1.1031E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",INPer_mx,26,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 0:22,FALSE,NA,1.10309E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JUANFCOROMANP,26,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 0:20,FALSE,NA,1.10309E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fcogarcia3,26,TRUE,FALSE,NA,NA
RT @davidkwahlberg: #UWMadison #scientist Yoshihiro Kawaoka allowed to resume controversial #flu research: https://t.co/JR37nNIPVK #influenÉ??,FALSE,0,NA,06-03-19 0:11,FALSE,NA,1.10309E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sciencewiscedu,1,TRUE,FALSE,NA,NA
"RT @DrPChouinard: Happy to see some patients are still asking for the #flushot. 

Late is better than never, especially considering thereÉ??sÉ??",FALSE,0,NA,06-03-19 0:10,FALSE,NA,1.10309E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MahoneBayMyers,3,TRUE,FALSE,NA,NA
"RT @censia_salud: La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya te vacunaÉ??",FALSE,0,NA,06-03-19 0:09,FALSE,NA,1.10309E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FherMoralesL,26,TRUE,FALSE,NA,NA
"La #vacuna de #influenza es segura y GRATUITA.
Marzo es el ?ßltimo mes en que se aplicar?≠ esta vacuna. Y t?ß, ?®ya teÉ?? https://t.co/eGopHM4cvT",FALSE,23,NA,06-03-19 0:06,TRUE,NA,1.10308E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",censia_salud,26,FALSE,FALSE,NA,NA
RT @CWolinetzNIH: .@NIH we are committed to transparency and safe and secure conduct of research which involved dangerous pathogens; researÉ??,FALSE,0,NA,05-03-19 23:53,FALSE,NA,1.10308E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Amy_Kullas,2,TRUE,FALSE,NA,NA
#UWMadison #scientist Yoshihiro Kawaoka allowed to resume controversial #flu research: https://t.co/JR37nNIPVK #influenza #H5N1 #birdflu,FALSE,0,NA,05-03-19 23:47,FALSE,NA,1.10308E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",davidkwahlberg,1,FALSE,FALSE,NA,NA
RT @CWolinetzNIH: .@NIH we are committed to transparency and safe and secure conduct of research which involved dangerous pathogens; researÉ??,FALSE,0,NA,05-03-19 23:40,FALSE,NA,1.10308E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KalliatValsaraj,2,TRUE,FALSE,NA,NA
.@NIH we are committed to transparency and safe and secure conduct of research which involved dangerous pathogens;É?? https://t.co/ZuQBCYwpQm,FALSE,2,NA,05-03-19 23:38,TRUE,NA,1.10308E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CWolinetzNIH,2,FALSE,FALSE,NA,NA
"RT @bansallab: Our collaborator @SaadOmer3 ""hitting the nail on the head"" with a discussion of the humongous evidence base on vaccines. #VaÉ??",FALSE,0,NA,05-03-19 23:37,FALSE,NA,1.10308E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mendenhall_em,2,TRUE,FALSE,NA,NA
"RT @DrPChouinard: Happy to see some patients are still asking for the #flushot. 

Late is better than never, especially considering thereÉ??sÉ??",FALSE,0,NA,05-03-19 22:57,FALSE,NA,1.10307E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",whaaf,3,TRUE,FALSE,NA,NA
"RT @bansallab: Our collaborator @SaadOmer3 ""hitting the nail on the head"" with a discussion of the humongous evidence base on vaccines. #VaÉ??",FALSE,0,NA,05-03-19 22:48,FALSE,NA,1.10306E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sms3Steven,2,TRUE,FALSE,NA,NA
RT @Fla_Medic: AFD Blog `@WHO Global #Influenza Update #336' https://t.co/iwl8obzefs,FALSE,0,NA,05-03-19 22:27,FALSE,NA,1.10306E+18,NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",H7N9Influenza,2,TRUE,FALSE,NA,NA
"RT @HumanVacProject: Subscribe to our new @YouTube channel, which includes our full set of #influenza webinars from prominent researchers iÉ??",FALSE,0,NA,05-03-19 22:24,FALSE,NA,1.10306E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TTIC_Connect,1,TRUE,FALSE,NA,NA
"Currently, #influenza activity remains elevated in the United States, with 49 states reporting widespread activity.É?? https://t.co/ouCDznprxK",FALSE,1,NA,05-03-19 22:06,TRUE,NA,1.10305E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FluidsAndHealth,0,FALSE,FALSE,NA,NA
RT @WCHosp: The latest @CDCgov report shows widespread #Influenza activity continues. Be sure to protect yourself and those around you by pÉ??,FALSE,0,NA,05-03-19 22:00,FALSE,NA,1.10305E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abcsohio,1,TRUE,FALSE,NA,NA
